Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
5/13/2019 15:32,4,1,10,10,10,10,6,5,8,8,5,8,10,7,0,1,10,10,4,4,36 to 50,Female,127
5/26/2019 17:37,5,1,10,5,10,10,10,5,6,6,6,8,10,8,2,1,5,10,7,10,21 to 35,Female,127
7/2/2019 18:01,5,0,10,5,10,4,10,2,8,5,10,10,10,8,0,0,6,4,10,10,21 to 35,Male,127
7/4/2019 10:22,3,1,10,6,10,10,8,5,5,10,8,5,10,7,0,1,8,10,7,7,51 or more,Male,127
9/30/2019 22:54,5,2,10,10,10,10,6,3,6,7,5,10,10,7,0,1,5,10,6,10,21 to 35,Female,127
11/29/2019 8:36,4,1,6,8,10,10,9,5,6,10,9,6,5,8,0,1,6,9,8,10,36 to 50,Male,127
5/10/2020 17:10,5,2,10,10,10,10,10,5,5,3,5,7,7,8,0,2,8,10,8,10,36 to 50,Female,127
5/18/2020 22:18,4,4,10,6,10,10,10,5,6,9,8,10,10,6,4,0,6,10,10,5,51 or more,Female,127
7/6/2020 14:20,5,2,10,10,10,8,8,5,7,8,6,5,10,8,10,1,10,10,10,10,51 or more,Female,127
8/17/2020 22:23,5,1,10,8,10,8,7,4,7,8,8,2,10,7,0,0,7,9,8,10,51 or more,Female,127
3/8/2021 9:03,5,1,5,6,8,10,5,4,9,9,8,10,10,8,0,1,10,6,8,8,36 to 50,Male,127
1/27/2016,3,3,10,10,10,10,7,2,8,10,8,10,5,8,0,1,6,5,8,10,Less than 20,Female,126
3/18/2016,4,1,10,10,10,10,2,5,7,8,2,10,10,8,0,0,6,5,10,10,51 or more,Female,126
3/27/2016,4,1,8,10,10,10,10,5,8,8,8,4,2,7,0,2,10,10,8,7,36 to 50,Male,126
4/18/2016,5,0,10,7,10,5,10,2,5,7,3,10,5,8,0,0,9,10,10,10,21 to 35,Male,126
4/29/2016,5,1,10,4,10,10,10,5,7,1,5,10,10,10,0,3,9,10,4,10,21 to 35,Female,126
6/16/2016,5,2,10,10,10,7,10,5,7,10,4,10,5,6,0,4,8,10,8,7,21 to 35,Female,126
2/14/2017,5,0,6,10,10,10,7,3,5,8,6,6,10,8,0,1,7,10,6,10,21 to 35,Male,126
2/19/2017,4,2,6,10,10,10,10,4,5,8,10,6,5,7,0,1,7,10,7,10,36 to 50,Female,126
2/22/2017,3,0,8,6,10,10,7,5,7,6,10,6,10,8,0,1,6,10,8,7,51 or more,Male,126
2/23/2017,2,0,10,10,10,10,10,3,8,8,6,10,5,8,0,3,5,10,7,7,36 to 50,Male,126
2/23/2017,5,0,8,10,10,10,3,0,10,9,10,10,10,7,0,2,6,9,1,10,21 to 35,Male,126
4/20/2017,5,3,8,10,10,10,10,3,8,8,4,3,10,8,0,2,8,10,6,10,36 to 50,Female,126
4/23/2017,4,2,10,10,10,10,9,5,9,8,4,9,1,8,0,2,8,10,5,10,36 to 50,Male,126
5/4/2017,3,1,6,3,10,10,10,5,9,10,10,6,5,8,4,1,8,10,10,9,Less than 20,Female,126
6/18/2017,5,2,10,9,10,10,7,5,8,2,8,10,3,7,0,2,8,10,8,10,51 or more,Male,126
8/24/2017,5,0,10,7,10,7,10,5,10,8,5,7,5,7,0,0,7,3,10,10,Less than 20,Female,126
11/26/2017,5,1,8,5,8,10,10,5,5,8,8,9,10,8,0,2,7,10,4,9,51 or more,Female,126
3/18/2018,3,0,6,10,6,6,10,5,10,6,5,10,10,9,0,1,6,10,5,10,21 to 35,Female,126
6/7/2018,5,1,8,7,10,6,8,5,5,9,6,10,8,8,1,2,8,7,10,10,36 to 50,Female,126
1/24/2019 11:14,3,1,4,2,5,10,10,4,9,9,8,10,10,8,0,0,9,10,8,8,Less than 20,Male,126
4/24/2019 14:31,4,2,10,7,10,10,8,5,7,8,6,10,5,7,0,3,10,10,4,10,36 to 50,Male,126
7/12/2019 1:08,4,3,10,9,10,10,8,5,7,8,4,7,4,8,0,1,10,7,10,9,21 to 35,Female,126
8/5/2019 6:30,2,2,10,3,3,10,10,5,9,10,8,5,10,6,0,0,7,10,10,10,Less than 20,Male,126
10/15/2019 16:19,5,1,10,10,10,10,5,5,10,9,6,6,10,8,0,0,5,5,3,10,51 or more,Female,126
10/20/2019 22:40,3,2,10,8,7,10,6,5,10,10,8,10,8,7,0,2,5,6,7,10,21 to 35,Male,126
3/26/2020 14:04,5,2,7,10,10,8,10,3,6,9,3,6,10,7,0,2,6,10,10,10,36 to 50,Female,126
6/15/2020 16:34,5,0,10,10,10,5,9,5,9,8,6,5,5,7,0,0,5,10,7,10,51 or more,Female,126
7/25/2020 23:18,3,1,10,5,10,10,8,5,7,9,10,10,5,6,1,2,6,10,7,9,36 to 50,Female,126
8/12/2020 5:48,3,2,0,10,10,10,10,5,9,6,10,10,5,8,0,5,9,10,8,10,21 to 35,Female,126
9/13/2020 13:55,4,2,10,4,10,10,4,5,8,10,10,10,10,7,5,1,5,10,10,7,36 to 50,Male,126
10/3/2020 19:27,1,1,10,10,10,10,10,5,9,8,7,3,10,7,0,1,6,10,2,10,21 to 35,Male,126
10/27/2020 7:21,4,1,10,9,10,10,10,0,7,8,8,10,5,7,0,2,5,6,10,10,21 to 35,Male,126
11/16/2020 5:16,5,3,10,10,6,10,7,5,10,9,8,10,3,8,0,6,9,10,7,8,Less than 20,Female,126
7/13/2015,2,2,6,10,10,10,10,5,9,10,6,7,4,7,0,1,10,10,5,7,36 to 50,Male,125
8/29/2015,2,3,10,10,10,10,10,5,7,5,5,10,10,8,0,1,7,10,5,5,36 to 50,Female,125
10/16/2015,5,5,10,10,10,10,10,5,5,10,10,10,10,10,10,10,5,10,10,10,36 to 50,Male,125
3/1/2016,3,1,10,5,10,10,7,5,10,10,4,10,3,7,0,0,6,10,6,10,21 to 35,Female,125
8/8/2016,5,1,10,4,10,5,5,5,9,10,7,5,10,6,0,2,9,8,10,10,36 to 50,Female,125
10/18/2016,4,0,8,10,10,6,10,3,8,6,8,9,3,6,0,1,8,10,7,10,21 to 35,Female,125
1/3/2017,5,3,10,10,10,10,4,5,8,8,2,8,3,8,0,0,9,10,8,10,36 to 50,Female,125
2/8/2017,3,2,9,10,10,10,10,5,6,2,10,4,10,8,3,0,7,6,10,10,21 to 35,Male,125
4/22/2017,4,2,10,10,10,10,9,5,6,8,4,9,1,8,0,2,10,10,5,10,36 to 50,Male,125
4/27/2017,3,1,10,5,10,5,10,5,9,8,4,7,10,8,0,0,10,10,2,10,51 or more,Female,125
4/29/2017,4,3,8,10,10,10,10,5,10,9,3,10,10,7,0,1,8,4,1,10,36 to 50,Female,125
5/12/2017,4,2,10,10,10,10,9,5,7,8,4,9,1,8,0,2,9,10,5,10,36 to 50,Male,125
5/23/2017,4,3,10,10,8,8,9,3,5,9,9,9,6,9,5,3,10,9,8,10,21 to 35,Male,125
7/19/2017,5,5,9,4,10,10,6,5,6,10,10,10,5,7,0,2,10,10,5,10,36 to 50,Female,125
10/6/2017,2,1,10,10,10,10,10,5,6,9,6,7,4,7,0,1,6,10,7,8,36 to 50,Female,125
2/5/2018,4,2,10,10,10,10,5,5,7,9,5,9,2,7,0,1,9,10,6,10,21 to 35,Female,125
2/19/2018,3,1,4,10,10,7,10,5,5,7,10,5,10,8,3,0,7,10,8,10,51 or more,Female,125
5/30/2018,5,5,10,10,10,10,10,5,5,10,10,10,10,10,10,10,5,10,10,10,51 or more,Male,125
7/23/2018,5,2,7,8,10,10,7,5,10,7,4,10,6,8,0,1,10,8,6,7,21 to 35,Male,125
7/23/2018,5,1,10,10,5,10,5,5,6,10,8,4,10,6,0,3,10,10,10,5,51 or more,Female,125
8/22/2018,5,1,10,10,10,10,5,5,6,6,4,8,10,7,0,1,5,10,6,10,51 or more,Female,125
10/18/2018,4,3,10,10,10,7,10,5,7,10,5,3,9,8,0,3,7,10,7,9,51 or more,Female,125
2/3/2019 20:43,4,2,7,10,10,10,5,2,6,9,6,10,10,8,1,0,6,9,9,7,21 to 35,Female,125
2/11/2019 9:38,3,2,10,10,10,10,8,5,9,5,7,6,5,9,0,1,5,10,6,10,21 to 35,Female,125
2/11/2019 12:41,5,4,10,10,10,3,10,2,6,10,5,10,10,7,0,0,10,7,4,10,51 or more,Female,125
5/20/2019 2:20,4,2,7,10,10,7,10,5,10,6,7,8,7,7,0,1,9,8,6,7,21 to 35,Male,125
5/24/2019 17:52,3,4,10,10,10,7,5,5,7,8,10,3,10,8,0,3,6,10,10,10,21 to 35,Female,125
5/26/2019 16:50,5,1,10,5,10,10,8,5,8,5,6,5,10,8,2,1,8,10,6,10,21 to 35,Female,125
9/15/2020 13:29,5,1,3,10,6,9,6,3,7,9,8,10,10,8,0,2,8,10,9,7,36 to 50,Female,125
9/21/2020 1:56,2,2,10,10,10,10,10,5,8,8,5,5,10,6,0,5,8,10,5,10,36 to 50,Female,125
10/10/2020 2:26,4,2,7,10,10,10,10,5,5,8,8,10,5,9,9,1,9,9,8,10,21 to 35,Female,125
11/13/2020 13:46,5,1,6,10,2,8,10,1,7,10,10,5,10,7,0,1,6,10,10,10,51 or more,Male,125
12/3/2020 2:34,1,0,6,10,10,10,10,5,5,6,8,10,10,8,8,2,8,10,8,10,21 to 35,Male,125
12/10/2020 10:32,5,3,10,10,8,10,4,5,7,10,4,10,10,8,0,3,5,10,5,10,36 to 50,Male,125
3/7/2021 10:15,5,2,10,10,10,10,3,5,8,8,8,2,10,8,0,0,5,10,10,5,51 or more,Male,125
8/17/2015,4,0,3,10,10,10,8,3,10,7,3,4,10,7,0,0,8,10,7,10,51 or more,Male,124
8/27/2015,0,1,9,10,6,10,6,5,7,7,7,8,6,8,1,1,10,10,8,10,Less than 20,Male,124
11/15/2015,5,2,10,4,10,10,6,2,10,8,4,10,10,7,0,2,6,10,6,10,36 to 50,Female,124
3/1/2016,2,1,9,10,10,10,5,5,10,9,4,5,5,8,0,3,7,9,10,10,Less than 20,Female,124
3/4/2016,5,1,10,10,10,10,10,5,8,10,5,10,2,8,10,0,10,10,2,10,21 to 35,Female,124
3/6/2016,0,2,10,5,10,10,10,5,5,8,7,7,10,8,0,1,7,7,8,10,Less than 20,Female,124
3/24/2016,5,2,8,8,10,4,10,4,6,6,10,8,10,6,0,1,7,10,8,7,21 to 35,Female,124
3/29/2016,4,1,8,10,8,5,8,4,6,9,8,9,5,7,1,0,10,8,7,10,51 or more,Male,124
3/30/2016,3,0,10,10,10,10,10,5,6,7,5,9,5,6,5,1,7,10,7,10,Less than 20,Male,124
4/7/2016,3,1,10,8,10,7,10,3,9,10,6,4,5,8,0,2,10,8,8,8,36 to 50,Female,124
4/20/2016,3,1,5,10,10,10,5,5,9,5,5,10,10,8,2,1,6,7,10,10,36 to 50,Female,124
4/22/2016,4,1,8,10,10,8,8,4,7,8,8,8,3,8,0,0,6,10,5,10,36 to 50,Female,124
5/11/2016,5,1,10,10,9,10,5,5,8,7,5,10,2,8,0,3,6,10,8,10,51 or more,Female,124
5/13/2016,3,0,10,10,10,10,4,3,9,6,3,8,10,8,3,0,7,10,9,7,21 to 35,Female,124
11/28/2016,5,3,10,10,7,10,10,4,6,10,7,9,1,7,0,3,10,10,4,10,36 to 50,Female,124
1/2/2017,4,1,10,1,10,4,10,5,6,10,4,10,10,8,0,0,9,10,4,10,51 or more,Male,124
1/7/2017,1,4,5,10,10,10,4,5,10,10,4,9,10,9,0,0,7,10,4,10,51 or more,Male,124
4/22/2017,2,2,10,5,10,6,10,1,7,7,6,10,10,7,0,0,5,10,10,10,36 to 50,Male,124
4/23/2017,4,2,10,10,10,10,9,5,7,8,4,9,1,8,0,2,8,10,5,10,36 to 50,Male,124
5/3/2017,4,2,10,2,10,10,8,5,5,6,6,10,10,7,0,2,8,8,10,9,36 to 50,Female,124
5/12/2017,4,2,10,10,10,10,9,5,6,8,4,9,1,8,0,2,9,10,5,10,36 to 50,Male,124
5/17/2017,4,2,10,10,6,3,5,5,10,8,5,9,10,7,0,2,6,10,10,10,51 or more,Male,124
6/23/2017,2,2,10,5,10,10,10,5,10,10,7,6,10,6,10,2,7,10,10,10,51 or more,Female,124
7/10/2017,2,1,3,10,10,10,7,5,10,8,5,7,10,7,0,1,10,10,5,7,51 or more,Female,124
7/12/2018,3,1,9,10,10,10,8,0,7,7,9,6,10,9,0,1,7,3,8,10,21 to 35,Male,124
8/26/2018,3,2,10,10,10,10,4,3,9,8,3,10,10,8,0,2,8,10,2,10,36 to 50,Male,124
9/3/2018,5,1,10,6,10,10,7,5,5,10,10,3,10,8,2,1,10,10,2,7,36 to 50,Female,124
12/19/2018 8:52,5,4,10,10,10,10,10,3,9,4,6,10,10,8,0,8,7,10,4,10,Less than 20,Male,124
1/15/2019 5:13,5,2,10,10,6,10,5,0,9,7,8,8,10,8,0,3,7,8,8,10,Less than 20,Male,124
4/25/2019 9:59,5,3,10,10,10,10,10,5,6,5,10,5,5,9,0,0,7,5,5,10,51 or more,Female,124
5/15/2019 2:33,2,2,10,10,10,10,10,5,6,8,3,10,10,8,10,0,10,10,4,10,21 to 35,Male,124
6/18/2019 22:42,5,1,6,8,10,5,8,5,9,6,7,7,10,7,0,2,8,8,8,10,51 or more,Female,124
7/3/2019 15:50,3,1,10,10,10,10,10,5,5,7,7,5,5,8,0,2,9,6,10,7,51 or more,Female,124
7/20/2019 6:32,5,4,10,7,10,8,10,5,10,8,4,9,10,7,3,1,5,10,4,10,51 or more,Male,124
11/27/2019 18:16,5,2,10,4,10,8,8,3,6,8,5,8,9,7,0,0,7,10,8,10,51 or more,Female,124
5/30/2020 5:07,5,1,5,5,10,10,10,4,5,8,2,10,10,8,0,1,9,10,5,10,51 or more,Male,124
7/24/2020 15:47,4,1,10,10,10,10,10,5,5,10,3,10,4,6,5,0,9,10,10,4,36 to 50,Male,124
9/25/2020 8:38,3,2,9,10,10,10,10,5,5,8,6,10,5,7,1,3,5,10,7,10,21 to 35,Male,124
3/1/2021 11:37,5,3,10,10,10,10,4,2,10,7,4,10,5,9,0,3,8,10,8,8,21 to 35,Female,124
7/28/2015,4,3,5,10,10,10,5,2,7,10,9,10,10,8,0,4,8,7,10,5,51 or more,Female,123
8/27/2015,0,1,9,10,6,10,6,5,10,7,7,8,6,8,1,1,6,10,8,10,Less than 20,Male,123
9/15/2015,3,2,4,10,6,10,9,5,9,10,6,8,5,7,0,0,10,10,3,10,Less than 20,Female,123
10/4/2015,1,3,7,10,10,10,10,3,9,10,7,8,6,7,1,1,10,10,4,6,Less than 20,Female,123
10/7/2015,5,1,5,2,10,7,9,5,5,9,5,10,10,8,0,0,6,10,8,10,51 or more,Male,123
10/14/2015,5,1,10,10,9,4,3,5,7,9,5,10,10,7,0,1,9,10,2,10,51 or more,Female,123
10/17/2015,2,4,9,5,10,10,10,5,9,10,5,9,3,7,0,2,7,10,8,10,51 or more,Female,123
10/31/2015,5,2,10,10,10,10,10,5,10,7,5,8,5,7,0,1,7,5,5,7,36 to 50,Female,123
1/18/2016,4,2,4,10,10,10,8,5,7,9,2,9,5,8,0,0,9,10,5,10,Less than 20,Female,123
3/22/2016,1,2,10,10,10,10,4,5,5,10,10,10,10,10,10,10,10,10,10,10,Less than 20,Male,123
5/3/2016,4,3,10,10,10,10,10,4,5,7,3,8,2,8,0,1,8,10,8,10,21 to 35,Female,123
7/9/2016,5,4,10,6,10,10,10,1,6,8,10,9,10,8,0,6,6,9,8,7,36 to 50,Male,123
7/23/2016,2,2,8,10,7,10,10,5,8,8,10,5,10,6,0,3,5,10,6,8,Less than 20,Female,123
10/16/2016,2,0,6,5,10,10,10,5,9,10,4,10,5,6,0,1,8,10,4,10,51 or more,Male,123
10/31/2016,2,3,10,10,10,10,8,5,5,7,9,6,10,6,5,1,8,8,10,8,36 to 50,Male,123
1/4/2017,3,2,10,10,10,10,10,4,5,10,6,10,10,7,10,1,9,10,4,8,21 to 35,Male,123
1/31/2017,4,0,10,6,4,10,6,3,10,10,8,8,10,8,0,2,5,3,10,10,21 to 35,Male,123
3/20/2017,5,1,10,10,10,10,8,5,6,8,5,5,10,7,0,4,5,10,4,10,36 to 50,Male,123
4/20/2017,5,3,10,10,10,6,10,5,8,7,4,9,3,8,0,2,7,10,6,10,21 to 35,Female,123
5/5/2017,5,1,5,10,10,5,9,5,8,8,8,10,10,8,7,4,7,10,7,10,36 to 50,Male,123
5/12/2017,4,2,10,10,10,10,9,5,6,8,4,9,1,8,0,2,8,10,5,10,36 to 50,Male,123
5/12/2017,4,2,10,10,10,10,9,5,8,8,4,9,1,8,0,2,6,10,5,10,36 to 50,Male,123
6/14/2017,3,2,10,6,10,6,7,5,6,10,4,10,10,7,0,1,8,10,4,10,51 or more,Female,123
8/17/2017,5,3,10,10,10,4,10,5,9,7,7,4,10,7,0,6,10,10,8,6,51 or more,Male,123
9/6/2017,0,3,10,10,10,10,10,2,10,10,6,7,10,6,0,7,9,10,3,10,Less than 20,Male,123
10/5/2017,4,2,10,10,10,10,3,5,10,7,3,6,10,8,0,2,8,10,3,10,51 or more,Male,123
7/16/2018,5,3,10,4,10,10,8,2,6,9,4,4,10,8,0,0,8,10,8,10,36 to 50,Female,123
7/18/2018,5,0,10,5,10,5,6,5,9,10,7,2,10,8,0,1,6,6,10,10,36 to 50,Male,123
8/3/2018,4,1,2,7,8,10,8,5,8,10,8,10,10,7,0,0,10,7,3,7,36 to 50,Female,123
8/25/2018,5,0,10,10,10,8,0,3,6,10,10,10,10,6,0,0,8,0,7,10,51 or more,Female,123
9/1/2018,1,3,5,5,10,10,10,5,9,7,8,10,10,8,5,5,8,10,10,10,21 to 35,Male,123
6/10/2019 2:51,5,2,7,7,6,10,10,2,9,8,5,8,10,7,2,3,10,10,6,10,Less than 20,Male,123
9/27/2019 13:54,5,3,10,5,10,10,5,5,9,9,5,8,2,8,0,1,9,10,7,10,51 or more,Female,123
11/21/2019 6:48,3,0,10,4,10,10,3,5,10,10,5,8,5,9,1,0,10,7,8,7,21 to 35,Female,123
2/18/2020 16:06,2,2,7,6,10,10,6,2,8,8,7,8,10,6,0,3,8,10,10,10,21 to 35,Male,123
9/2/2020 10:31,5,3,5,10,10,10,10,3,7,9,9,5,10,6,2,6,8,10,8,9,36 to 50,Female,123
9/19/2020 6:53,2,1,8,10,8,10,10,5,8,10,8,1,10,9,0,0,10,8,7,0,51 or more,Male,123
11/9/2020 6:40,5,2,7,8,10,10,3,5,10,5,5,8,10,7,0,1,7,10,6,10,36 to 50,Female,123
8/3/2015,5,2,10,10,10,5,10,5,10,6,4,6,2,8,0,1,8,10,6,10,21 to 35,Female,122
8/24/2015,1,2,3,10,5,10,10,3,9,8,10,6,10,7,0,1,9,10,5,9,Less than 20,Male,122
11/6/2015,5,5,5,10,10,10,10,5,5,7,7,10,7,7,0,3,8,10,7,7,51 or more,Female,122
12/2/2015,4,0,4,10,10,10,4,2,10,5,5,10,8,8,0,0,7,5,10,10,21 to 35,Female,122
12/10/2015,5,3,10,10,10,10,6,5,10,8,8,8,2,6,2,6,8,10,10,7,Less than 20,Female,122
1/5/2016,5,3,10,8,10,6,5,5,9,8,8,10,5,7,0,0,6,5,8,10,21 to 35,Female,122
2/9/2016,2,2,10,7,10,6,10,2,6,10,8,6,10,9,0,2,7,7,8,8,51 or more,Female,122
2/22/2016,5,2,9,10,10,10,10,1,8,10,4,10,2,8,10,1,10,10,8,10,21 to 35,Female,122
2/24/2016,5,2,10,9,10,10,9,5,9,7,8,3,9,8,9,1,7,10,8,7,51 or more,Female,122
5/4/2016,5,1,5,4,10,10,6,4,10,9,1,10,10,7,0,0,7,10,5,10,36 to 50,Female,122
5/5/2016,5,3,10,7,10,5,8,5,10,10,6,8,5,7,0,0,6,6,7,10,51 or more,Female,122
5/19/2016,5,2,10,8,10,10,6,5,10,10,2,10,6,7,0,4,10,5,4,10,36 to 50,Female,122
6/16/2016,2,3,5,10,5,10,10,5,5,8,10,8,10,7,0,3,6,10,7,10,51 or more,Female,122
7/13/2016,3,1,10,10,6,10,10,3,10,10,10,6,6,4,0,4,6,7,10,6,21 to 35,Male,122
8/2/2016,3,1,5,10,10,10,8,4,9,9,8,3,8,6,0,1,9,10,10,2,51 or more,Female,122
8/16/2016,2,4,10,5,7,10,8,4,10,6,9,9,10,6,0,0,5,10,8,7,51 or more,Male,122
9/10/2016,2,3,10,10,10,10,10,5,9,10,1,10,3,7,0,1,9,10,3,7,36 to 50,Male,122
10/24/2016,5,1,10,10,10,10,8,5,9,9,6,6,5,7,10,0,9,10,8,6,51 or more,Male,122
11/11/2016,5,0,10,2,10,10,10,2,5,9,7,10,10,5,10,0,10,10,10,7,36 to 50,Male,122
1/4/2017,5,1,10,2,10,10,10,5,9,7,6,5,5,8,0,1,8,10,4,10,36 to 50,Male,122
1/5/2017,4,2,10,10,10,8,8,5,8,8,7,10,5,7,3,1,5,10,4,9,21 to 35,Male,122
2/12/2017,5,5,10,1,7,10,10,3,10,10,10,7,2,6,0,1,8,10,9,10,21 to 35,Female,122
2/21/2017,5,4,8,10,10,10,7,5,8,8,9,4,9,7,0,1,5,10,2,10,51 or more,Female,122
2/25/2017,3,1,10,9,7,10,7,4,10,10,6,9,10,7,0,7,8,8,4,8,36 to 50,Male,122
3/7/2017,5,2,10,5,10,10,5,5,5,10,4,10,10,6,0,3,5,10,7,10,51 or more,Female,122
3/30/2017,5,1,3,10,10,10,3,3,9,8,5,10,5,9,0,2,8,10,7,10,21 to 35,Male,122
4/12/2017,2,1,5,10,10,10,6,5,10,7,4,5,10,7,0,1,5,10,8,10,51 or more,Female,122
4/22/2017,4,2,10,10,10,10,9,5,8,8,4,9,1,8,0,2,5,10,5,10,36 to 50,Male,122
4/28/2017,4,2,10,10,10,10,9,5,6,8,4,9,1,8,0,2,7,10,5,10,36 to 50,Male,122
7/30/2017,4,1,10,10,10,8,10,5,8,8,1,4,10,8,0,0,6,8,3,10,51 or more,Female,122
10/1/2017,5,1,8,8,10,8,4,5,8,7,10,4,2,8,0,0,8,8,10,10,51 or more,Female,122
11/11/2017,5,4,10,9,7,10,10,3,6,10,5,10,4,5,0,5,7,10,10,10,36 to 50,Male,122
11/29/2017,2,3,8,10,10,10,10,5,8,8,4,7,5,8,0,1,6,8,10,7,Less than 20,Female,122
12/7/2017,5,1,5,7,10,3,8,5,7,10,6,8,10,7,0,0,9,8,7,8,51 or more,Male,122
2/1/2018,4,3,10,10,10,5,7,5,8,8,5,10,10,7,5,1,6,10,6,10,21 to 35,Male,122
2/1/2018,5,3,10,8,10,6,7,5,7,9,6,9,5,7,1,2,9,9,6,10,21 to 35,Male,122
2/21/2018,5,2,8,10,10,8,3,5,9,8,8,10,2,8,0,1,10,3,8,10,21 to 35,Female,122
5/30/2018,2,1,10,10,6,10,10,2,8,5,2,10,6,8,0,1,7,10,8,10,51 or more,Male,122
7/23/2018,5,0,6,10,10,10,4,3,7,10,7,5,10,7,0,2,5,5,10,10,36 to 50,Female,122
7/23/2018,4,3,4,10,10,10,5,5,8,10,7,7,5,7,0,4,7,10,10,10,36 to 50,Female,122
7/23/2018,5,1,6,10,10,10,5,3,5,10,10,5,10,7,1,2,9,6,8,7,36 to 50,Female,122
8/12/2018,4,3,10,10,10,10,7,5,10,6,1,8,5,7,5,1,10,10,8,10,51 or more,Male,122
10/25/2018,5,3,10,9,10,10,8,5,5,7,3,10,10,7,0,1,9,1,7,10,36 to 50,Female,122
2/11/2019 9:31,5,2,10,10,10,5,7,5,8,8,6,9,1,8,0,1,5,10,8,10,36 to 50,Female,122
2/21/2019 13:27,4,1,10,10,10,10,4,5,7,6,2,10,5,7,0,0,8,5,10,10,21 to 35,Male,122
2/23/2019 18:44,2,1,8,5,10,10,10,5,8,9,8,5,5,7,0,1,9,10,3,10,51 or more,Male,122
3/14/2019 6:15,4,1,10,6,10,8,6,1,9,9,3,5,10,6,0,0,8,10,8,10,51 or more,Female,122
3/27/2019 6:43,4,5,10,4,10,10,4,4,10,7,10,10,8,7,0,1,8,2,10,10,51 or more,Female,122
5/21/2019 8:07,4,3,7,10,10,7,8,5,5,8,6,8,6,8,0,1,10,4,10,10,36 to 50,Female,122
6/24/2019 19:55,5,1,10,10,0,10,5,0,6,10,10,10,10,8,0,1,5,10,5,10,36 to 50,Male,122
8/2/2019 20:43,2,4,10,10,10,10,2,5,7,8,8,7,10,9,5,2,7,10,8,10,36 to 50,Female,122
10/8/2019 5:02,4,3,8,10,10,10,10,5,6,9,10,4,3,7,0,1,10,8,2,10,51 or more,Female,122
11/2/2019 6:07,4,3,7,5,10,10,10,5,9,10,2,8,10,7,0,1,7,10,5,7,36 to 50,Female,122
1/7/2020 5:24,2,3,5,6,10,10,10,5,7,8,6,4,10,6,0,3,9,10,10,10,51 or more,Female,122
2/16/2020 20:06,2,4,10,10,10,10,5,3,10,9,10,7,10,6,0,10,7,9,8,10,21 to 35,Female,122
2/18/2020 14:28,5,4,10,8,8,8,9,5,5,6,7,7,8,7,1,1,9,7,9,10,21 to 35,Female,122
5/11/2020 7:48,5,0,10,10,9,10,10,5,8,0,10,10,2,8,0,1,7,10,4,5,Less than 20,Male,122
5/13/2020 9:59,5,0,10,10,5,8,2,0,8,10,5,10,10,7,0,0,10,10,2,10,21 to 35,Female,122
5/23/2020 22:27,5,3,4,10,10,10,10,5,7,9,7,10,10,7,3,3,6,10,1,10,51 or more,Female,122
5/29/2020 20:34,5,1,10,2,10,10,10,0,7,10,7,10,5,7,0,0,7,5,8,10,21 to 35,Female,122
6/10/2020 10:26,4,2,7,5,10,6,6,5,10,10,6,10,5,7,1,1,10,7,8,10,36 to 50,Male,122
6/27/2020 6:34,2,4,4,8,10,10,6,5,9,10,9,10,10,7,0,4,9,5,10,6,36 to 50,Female,122
7/2/2020 22:09,5,3,10,10,10,10,3,1,7,10,6,10,5,8,0,2,7,10,8,7,36 to 50,Female,122
9/12/2020 8:02,4,2,10,10,10,10,10,5,5,5,6,10,3,7,0,5,8,10,6,10,21 to 35,Female,122
10/31/2020 13:28,2,1,7,9,8,10,7,4,10,8,7,10,9,6,9,1,10,10,8,8,36 to 50,Male,122
1/6/2021 1:22,5,4,6,10,10,10,10,5,7,8,4,10,8,7,0,2,6,8,4,10,51 or more,Female,122
2/20/2021 17:36,5,2,7,10,10,10,6,5,9,10,7,6,7,7,5,2,10,10,4,8,51 or more,Female,122
7/20/2015,5,3,8,1,10,10,8,5,9,9,5,10,10,8,2,0,5,8,5,10,21 to 35,Female,121
7/26/2015,5,2,9,10,8,10,6,3,9,10,5,9,5,9,0,3,7,10,6,5,36 to 50,Male,121
9/7/2015,4,2,6,7,5,10,10,5,10,8,5,6,6,8,0,1,8,10,6,10,Less than 20,Female,121
10/4/2015,5,4,10,5,10,10,10,1,9,8,5,10,5,7,0,2,9,10,3,10,51 or more,Female,121
10/11/2015,3,1,10,8,6,10,10,1,9,7,5,10,5,7,0,2,10,10,3,10,21 to 35,Male,121
10/18/2015,3,4,7,6,10,10,7,5,8,9,3,10,10,6,2,1,9,10,5,10,51 or more,Female,121
11/25/2015,5,2,10,4,6,10,8,5,10,4,4,8,10,10,0,0,10,8,1,10,36 to 50,Female,121
12/6/2015,5,0,10,5,10,10,3,5,5,10,7,9,5,7,0,0,7,10,3,10,36 to 50,Female,121
12/18/2015,4,1,10,10,10,8,7,5,6,7,6,8,10,8,0,0,7,3,6,7,51 or more,Female,121
